1;1;769;1;0;7;90106;0102401;13012;01024;10;8;2;0;PC;0001;34,4546;5,54;0;0;0;0;0;4;22;04/02/2010;19,63;42,87;
1;1;769;2;0;7;90106;0102401;13010;01024;10;8;2;0;PC;0001;31,5452;5,54;0;0;0;0;0;4;22;04/02/2010;19,63;39,25;
1;1;769;3;0;7;90106;0102301;07812;01023;5;4;1;0;PC;0001;64,8586;5,54;0;0;0;0;0;4;22;04/02/2010;19,63;80,7;
1;1;628;1;0;7;90100;010010030;23;01001;1;1;0;0;PC;0001;389,7607;5,54;0;0;0;0;0;4;10;01/02/2010;15,4;460,71;
1;1;628;2;0;7;90100;010010030;33;01001;1;1;0;0;PC;0001;482,7445;5,54;0;0;0;0;0;4;10;01/02/2010;15,4;570,62;
1;1;628;3;0;7;90100;010010022;23;01001;1;1;0;0;PC;0001;484,8257;5,54;0;0;0;0;0;4;10;01/02/2010;15,4;573,08;
1;1;628;4;0;7;90100;010010023;33;01001;1;1;0;0;PC;0001;481,0102;5,54;0;0;0;0;0;4;10;01/02/2010;15,4;568,57;
1;1;630;1;0;7;90106;0102301;07812;01023;12;12;0;0;PC;0001;64,1759;5,54;0;0;0;0;0;4;10;01/02/2010;20,48;80,7;
1;1;630;2;0;7;90106;0102401;13010;01024;6;6;0;0;PC;0001;31,2132;5,54;0;0;0;0;0;4;10;01/02/2010;20,48;39,25;
1;1;630;3;0;7;90106;0102301;08812;01023;2;2;0;0;PC;0001;70,999;5,54;0;0;0;0;0;4;10;01/02/2010;20,48;89,28;
1;1;630;4;0;7;90106;0102401;13070;01024;1;1;0;0;PC;0001;42,593;5,54;0;0;0;0;0;4;10;01/02/2010;20,48;53,56;
1;1;631;1;0;7;90106;0102401;13010;01024;10;10;0;0;PC;0001;31,2132;10;0;0;0;0;0;4;10;01/02/2010;20,48;39,25;
1;1;632;1;0;7;90100;010010019;23;01001;1;1;0;0;PC;0001;326,7337;5,54;0;0;0;0;0;4;10;01/02/2010;15,4;386,21;
1;1;632;2;0;7;90100;010010019;33;01001;1;1;0;0;PC;0001;391,6049;5,54;0;0;0;0;0;4;10;01/02/2010;15,4;462,89;
1;1;633;1;0;7;90106;0102301;07812;01023;4;3;1;0;PC;0001;62,2506;5,54;0;0;0;0;0;4;10;01/02/2010;22,86;80,7;
1;1;633;2;0;7;90106;0102301;08812;01023;4;3;1;0;PC;0001;68,8691;5,54;0;0;0;0;0;4;10;01/02/2010;22,86;89,28;
